question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-38,Materials: Metals,openai/o4-mini,text_only,1.38\times10^4,13800,Y,llm_only,11798
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-40,Materials: Metals,openai/o4-mini,text_only,8.33,7480,N,llm_only,32812
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-4,Materials: Metals,openai/o4-mini,text_only,"(1.53\times10^3,\ 8.37\times10^3)","(1900,8500)",N,llm_only,22819
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-6,Materials: Polymers,openai/o4-mini,text_only,0.0391,0.0375,N,llm_only,15020
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-8,Materials: Glasses,openai/o4-mini,text_only,1.97525,1.975,Y,llm_only,9730
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-11,Materials: Metals,openai/o4-mini,text_only,15.06,15.182,N,llm_only,24206
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-14,Materials: Metals,openai/o4-mini,text_only,10.0016,"(10.0246, 10.002)",Y,llm_only,16514
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-18,Materials: Ceramics,openai/o4-mini,text_only,1.4\times10^9,256200,N,llm_only,9476
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-26,Materials: Glasses,openai/o4-mini,text_only,"(6.48\times10^{7},\ 3.88\times10^{7})","(78500000.0, 47090000.0)",N,llm_only,27276
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-29,Materials: Metals,openai/o4-mini,text_only,1.37\times10^3,19.6,N,llm_only,20604
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-6,Materials: Metals,openai/o4-mini,text_only,-0.168,-0.172,N,llm_only,12467
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-8,Materials: Metals,openai/o4-mini,text_only,1.06\times10^{-3},0.000034,N,llm_only,66498
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-10,Materials: Metals,openai/o4-mini,text_only,"(0.0275,27.5)","(0.055, 55)",N,llm_only,10585
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-12,Materials: Metals,openai/o4-mini,text_only,34,34,Y,llm_only,18090
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-14,Materials: Metals,openai/o4-mini,text_only,213.4,187.5,N,llm_only,14699
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-32,Materials: Metals,openai/o4-mini,text_only,"(12.2,1.22)","(12.2, 1.22)",N,llm_only,14234
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-36,Materials: Metals,openai/o4-mini,text_only,698,698,N,llm_only,17137
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.1,Fundamental: Crystal Structure,openai/o4-mini,text_only,16\sqrt{2}R^3,$16\sqrt{2}R^3$,Y,llm_only,9583
Materials_Science_and_Engineering_An_Introduction_Callister_Example 2.3,Properties: Thermal,openai/o4-mini,text_only,3.02,3.9,N,llm_only,5214
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.2,Fundamental: Crystal Structure,openai/o4-mini,text_only,\frac{\pi}{3\sqrt{2}},0.74,Y,llm_only,8881
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.4,Materials: Metals,openai/o4-mini,text_only,8.87\times10^3,8.89,N,llm_only,24923
Materials_Science_and_Engineering_An_Introduction_Callister_Example 2.1,Structures: Composites,openai/o4-mini,text_only,140.1153,140.115,Y,llm_only,20903
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.13,Materials: Metals,openai/o4-mini,text_only,"(0.1014, 62.1)","(0.1013, 124.26)",N,llm_only,9408
Materials_Science_and_Engineering_An_Introduction_Callister_Example 4.1,Materials: Metals,openai/o4-mini,text_only,2.2\times10^{25},2.2e+25,Y,llm_only,11254
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.3,Materials: Semiconductors,openai/o4-mini,text_only,"\bigl(\tfrac{\sqrt3}{2}a^2c,\;2\sqrt3R^2c\bigr)","($\frac{3a^{2}c\sqrt{3}}{2}$, $6R^{2}c\sqrt{3}$)",N,llm_only,12667
Materials_Science_and_Engineering_An_Introduction_Callister_Example 5.1,Materials: Metals,openai/o4-mini,text_only,2.4\times10^{-9},2.4e-09,N,llm_only,7977
Materials_Science_and_Engineering_An_Introduction_Callister_Example 5.3,Materials: Metals,openai/o4-mini,text_only,110,110.4,N,llm_only,9103
Materials_Science_and_Engineering_An_Introduction_Callister_Example 2.2,Materials: Metals,openai/o4-mini,text_only,"(2.07\times10^{-9},2.07\times10^{-9})","(2.07e-9, -2.07e-9)",N,llm_only,26945
Materials_Science_and_Engineering_An_Introduction_Callister_Example 6.2,Materials: Metals,openai/o4-mini,text_only,5.6\times10^3,5600,N,llm_only,9200
Materials_Science_and_Engineering_An_Introduction_Callister_Example 4.4,Materials: Metals,openai/o4-mini,text_only,"(98.70,1.30)","(98.7, 1.30)",Y,llm_only,13147
Materials_Science_and_Engineering_An_Introduction_Callister_Example 6.5,Materials: Metals,openai/o4-mini,text_only,0.396,0.40,N,llm_only,6600
Materials_Science_and_Engineering_An_Introduction_Callister_Example 7.3,Materials: Metals,openai/o4-mini,text_only,7.32\times10^{-2},0.0732,Y,llm_only,13140
Materials_Science_and_Engineering_An_Introduction_Callister_Example 8.1,Materials: Glasses,openai/o4-mini,text_only,8.3\times10^{-6},8.2e-06,N,llm_only,18347
Materials_Science_and_Engineering_An_Introduction_Callister_Example 6.4,Materials: Metals,openai/o4-mini,text_only,"(30.1, 658)","(30, 660)",N,llm_only,16792
Materials_Science_and_Engineering_An_Introduction_Callister_Example 5.5,Materials: Metals,openai/o4-mini,text_only,"(1.95\times10^{5},5.4\times10^{-5})","(194, 5.2e-5)",N,llm_only,11191
Materials_Science_and_Engineering_An_Introduction_Callister_Example 8.3,Materials: Metals,openai/o4-mini,text_only,15.2,16.6,N,llm_only,15063
Materials_Science_and_Engineering_An_Introduction_Callister_Example 8.4,Materials: Metals,openai/o4-mini,text_only,5.26\times10^{-2},0.053,Y,llm_only,18488
Materials_Science_and_Engineering_An_Introduction_Callister_Example 5.6,Materials: Semiconductors,openai/o4-mini,text_only,"(3.36\times10^{18},\;2.26\times10^{-6},\;6.59\times10^{23})","(3.44e+18, 2.19e-06, 5.90e+23)",N,llm_only,31739
Materials_Science_and_Engineering_An_Introduction_Callister_Example 10.2,Materials: Metals,openai/o4-mini,text_only,0.0385,4.0e-02,N,llm_only,10975
Materials_Science_and_Engineering_An_Introduction_Callister_Example 6.6,Materials: Metals,openai/o4-mini,text_only,"(517.25,3.96)","(517, 4.6)",N,llm_only,13022
Materials_Science_and_Engineering_An_Introduction_Callister_Example 7.1,Materials: Metals,openai/o4-mini,text_only,"(21.2,\;73.5)","(21.3, 73.4)",N,llm_only,9190
Materials_Science_and_Engineering_An_Introduction_Callister_Example 12.1,Fundamental: Crystal Structure,openai/o4-mini,text_only,0.155,0.155,N,llm_only,14190
Materials_Science_and_Engineering_An_Introduction_Callister_Example 9.4,Materials: Metals,openai/o4-mini,text_only,"(0.9478,\;0.0522,\;0.5395,\;0.4605,\;0.4083)","(0.95, 0.05, 0.56, 0.44, 0.39)",N,llm_only,23649
Materials_Science_and_Engineering_An_Introduction_Callister_Example 9.1,Materials: Metals,openai/o4-mini,text_only,"\left(\frac{C_0 - C_\alpha}{C_L - C_\alpha},\frac{C_L - C_0}{C_L - C_\alpha}\right)","($\frac{C_{\alpha} - C_0}{C_{\alpha} - C_{L}}$, $\frac{C_0 - C_{L}}{C_{\alpha} - C_{L}}$)",N,llm_only,5385
Materials_Science_and_Engineering_An_Introduction_Callister_Example 12.5,Materials: Metals,openai/o4-mini,text_only,1,1,Y,llm_only,12173
Materials_Science_and_Engineering_An_Introduction_Callister_Example 12.4,Materials: Metals,openai/o4-mini,text_only,5.3\times10^{19},5.31e+19,Y,llm_only,17917
Materials_Science_and_Engineering_An_Introduction_Callister_Example 14.3,Materials: Polymers,openai/o4-mini,text_only,"(1.84\times10^{-7},8.16\times10^{6})","(1.8e-7, 8.3e6)",Y,llm_only,20878
Materials_Science_and_Engineering_An_Introduction_Callister_Example 16.2,Materials: Polymers,openai/o4-mini,text_only,5.49,5.5,N,llm_only,7956
Materials_Science_and_Engineering_An_Introduction_Callister_Example 10.1,Materials: Metals,openai/o4-mini,text_only,"(3.04\times10^{-9},5.10\times10^{-18},669)","(1.32, 9.64e-19, 548)",N,llm_only,19394
Materials_Science_and_Engineering_An_Introduction_Callister_Example 17.2,Materials: Metals,openai/o4-mini,text_only,"\bigl(1.78\times10^{-12},-0.652\bigr)","(6.17e-10, -0.486)",N,llm_only,18105
Materials_Science_and_Engineering_An_Introduction_Callister_Example 18.1,Materials: Semiconductors,openai/o4-mini,text_only,2.23\times10^{12},2.2e12,Y,llm_only,7669
Materials_Science_and_Engineering_An_Introduction_Callister_Example 18.4,Materials: Metals,openai/o4-mini,text_only,3.16\times10^{-8},-3.16e-08,Y,llm_only,13044
Materials_Science_and_Engineering_An_Introduction_Callister_Example 21.1,Materials: Glasses,openai/o4-mini,text_only,0.101,1.01e-04,N,llm_only,9902
Materials_Science_and_Engineering_An_Introduction_Callister_Example 20.2,Properties: Magnetic,openai/o4-mini,text_only,5.02\times10^{5},5.0e+05,N,llm_only,22895
Materials_Science_and_Engineering_An_Introduction_Callister_Example 14.2,Materials: Polymers,openai/o4-mini,text_only,"(0.996,\;43.7)","(0.998, 46.4)",N,llm_only,22419
Materials_Science_and_Engineering_An_Introduction_Callister_Example 16.1,Materials: Polymers,openai/o4-mini,text_only,"(29.64,11647,853,0.001686,0.001686)","(30, 11640, 860, 1.69e-3, 1.69e-3)",Y,llm_only,19546
Materials_Science_and_Engineering_An_Introduction_Callister_Example 18.3,Materials: Semiconductors,openai/o4-mini,text_only,"(2.16\times10^3,\;1.29\times10^3)","(1120, 640)",N,llm_only,27550
Materials_Science_and_Engineering_An_Introduction_Callister_Example 17.1,Materials: Metals,openai/o4-mini,text_only,"(0.153,0.0732)","(0.153, -0.073)",N,llm_only,11930
Materials_Science_and_Engineering_An_Introduction_Callister_Example 18.5,Materials: Semiconductors,openai/o4-mini,text_only,"(1.71\times10^{-11},\;1.71\times10^{-10},\;2.66\times10^{-7},\;2.21\times10^{-7})","(1.71e-11, 1.71e-10, 2.66e-7, 2.22e-7)",Y,llm_only,12943
Materials_Science_and_Engineering_An_Introduction_Callister_Example 20.1,Materials: Metals,openai/o4-mini,text_only,"(5.08\times10^5,0.639)","(5.1e5, 0.64)",N,llm_only,17200
Physical_Metallurgy_Hosford_Example 2.1,Materials: Metals,openai/o4-mini,text_only,"(2.7\times10^{-5},\;2.7\times10^{-7},\;2.7\times10^{-9},\;5.5\times10^{-10},\;5.5\times10^{-14},\;5.5\times10^{-18})","(2.74e-5, 2.74e-7,2.74e-9,5.58e-10, 5.58e-14, 5.58e-18)",Y,llm_only,24993
Physical_Metallurgy_Hosford_Example 2.2,Materials: Metals,openai/o4-mini,text_only,0.31,0.45,N,llm_only,13562
Physical_Metallurgy_Hosford_Example 2.3,Materials: Metals,openai/o4-mini,text_only,1.9\times10^4,18.6,N,llm_only,19129
Physical_Metallurgy_Hosford_Example 2.5,Materials: Metals,openai/o4-mini,text_only,"(12,260,2.6)","(12, 260, 2.6)",Y,llm_only,9535
Physical_Metallurgy_Hosford_Example 2.6,Fundamental: Crystal Structure,openai/o4-mini,text_only,"(0.239,\;0.276,\;1)","(0.155, 0.318, 1)",N,llm_only,24891
Physical_Metallurgy_Hosford_Example 3.1,Materials: Metals,openai/o4-mini,text_only,"(0.5,1055)","(0.5, 950)",N,llm_only,13283
Physical_Metallurgy_Hosford_Example 3.2,Properties: Thermal,openai/o4-mini,text_only,10.1,18,N,llm_only,21457
Physical_Metallurgy_Hosford_Example 3.3,Materials: Metals,openai/o4-mini,text_only,"(9.8\times10^{-4},40,5.07)","(9.69e-4, 40, 5)",Y,llm_only,17813
Physical_Metallurgy_Hosford_Example 4.1,Fundamental: Crystal Structure,openai/o4-mini,text_only,"(0.87,1.00,1.77)","(0.866, 1.0, 0.8839)",N,llm_only,43797
Physical_Metallurgy_Hosford_Example 4.2,Fundamental: Crystal Structure,openai/o4-mini,text_only,\displaystyle \frac{\varepsilon}{a}\bigl(|\cos\theta|+|\sin\theta|\bigr),"$$
U_{\mathrm{b}} \frac{\cos \theta+|\sin \theta|}{2 \mathrm{a}}
$$",N,llm_only,19557
Physical_Metallurgy_Hosford_Example 5.1,Materials: Metals,openai/o4-mini,text_only,1.24,1.34,N,llm_only,11493
Physical_Metallurgy_Hosford_Example 5.2,Materials: Metals,openai/o4-mini,text_only,3.9\times10^{-2},0.079,N,llm_only,20621
Physical_Metallurgy_Hosford_Example 8.1,Materials: Metals,openai/o4-mini,text_only,"(0.152,\;0.0388)","(0.15, 0.04)",Y,llm_only,18603
Physical_Metallurgy_Hosford_Example 8.2,Fundamental: Crystal Structure,openai/o4-mini,text_only,\frac{a}{2}[111],\frac{a}{2}\langle111\rangle,N,llm_only,3669
Physical_Metallurgy_Hosford_Example 8.3,Properties: Thermal,openai/o4-mini,text_only,\tfrac{a}{2}[1-23],(a/2)[1 \overline{1} 2],N,llm_only,9144
Physical_Metallurgy_Hosford_Example 8.4,Structures: Micro/Nano-structure,openai/o4-mini,text_only,[111],-111,N,llm_only,15504
Physical_Metallurgy_Hosford_Example 8.5,Properties: Mechanical,openai/o4-mini,text_only,"([\bar21\bar1],[\bar121],(11\bar1))","(a/6[\overline{2} 1 \overline{1}], a/6[\overline{1} 21], (11 \overline{1}))",N,llm_only,31985
Physical_Metallurgy_Hosford_Example 8.6,Materials: Metals,openai/o4-mini,text_only,3.8\times10^{-10},\frac{G a^2}{24 \pi \gamma},N,llm_only,44925
Physical_Metallurgy_Hosford_Example 14.2,Materials: Metals,openai/o4-mini,text_only,-1.31\,-1.4,N,llm_only,39895
Physical_Metallurgy_Hosford_Example 16.1,Materials: Metals,openai/o4-mini,text_only,7.85,7.99,N,llm_only,12198
Physical_Metallurgy_Hosford_Example 16.2,Materials: Metals,openai/o4-mini,text_only,"(722.45,0.59538)","(717, 0.60)",N,llm_only,14705
