qid,subject,category,topic,model,shots,gold_index,gold_text,pred_index,pred_text,correct,notes,scores_json,raw_output,request_time_ms
5547,social science,Supply and demand,economics,openai/gpt-3.5-turbo,0,0,The supply went up.,0,The supply went up.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.905,"{""0"": 0.9047619047619048, ""1"": 0.7727272727272727}",(A) The supply went up.,730
5563,language science,Pronouns,writing-strategies,openai/gpt-3.5-turbo,0,1,"When Maria called them at the bank, she learned that her checking account was overdrawn.",1,"When Maria called them at the bank, she learned that her checking account was overdrawn.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.215,"{""0"": 0.208955223880597, ""1"": 0.2153846153846154}","Option (B) contains a vague pronoun reference. The pronoun ""them"" does not clearly refer to a specific noun in the sentence, making it unclear who Maria called at the bank.",793
5564,natural science,Heredity,biology,openai/gpt-3.5-turbo,0,0,Brenda learned how to knit in an after school program.,0,Brenda learned how to knit in an after school program.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.908,"{""0"": 0.907563025210084, ""1"": 0.4122137404580153}",Option (A) Brenda learned how to knit in an after school program.,716
5584,language science,"Sentences, fragments, and run-ons",grammar,openai/gpt-3.5-turbo,0,0,"The pond has frozen over, so Nellie will go ice skating.",0,"The pond has frozen over, so Nellie will go ice skating.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.966,"{""0"": 0.9655172413793104, ""1"": 0.3333333333333333}","(A) The pond has frozen over, so Nellie will go ice skating.",559
5589,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,0,yes,1,no,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.500,"{""0"": 0.0, ""1"": 0.5}",(B) no,714
5592,language science,Developing and supporting arguments,writing-strategies,openai/gpt-3.5-turbo,0,2,straw man: a misrepresentation of an opponent's position that makes it easier to argue against,1,circular reasoning: an argument that supports a claim with the claim itself,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.974,"{""0"": 0.3448275862068966, ""1"": 0.9736842105263158, ""2"": 0.30409356725146197}",(B) circular reasoning: an argument that supports a claim with the claim itself,558
5603,natural science,Thermal energy,physics,openai/gpt-3.5-turbo,0,1,the hotter orange,1,the hotter orange,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.895,"{""0"": 0.7368421052631579, ""1"": 0.8947368421052632}",(B) the hotter orange,499
5634,language science,"Sentences, fragments, and run-ons",writing-strategies,openai/gpt-3.5-turbo,0,1,Sacramento is the capital of California the state government meets there.,1,Sacramento is the capital of California the state government meets there.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.973,"{""0"": 0.24299065420560748, ""1"": 0.9733333333333334}",(B) Sacramento is the capital of California the state government meets there.,574
5637,natural science,Designing experiments,science-and-engineering-practices,openai/gpt-3.5-turbo,0,2,Do squash plants grow larger if the seeds are planted with compost or without compost?,0,Do squash plants grow larger if the seeds are planted in small pots or in large pots?,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.977,"{""0"": 0.9770114942528736, ""1"": 0.4972375690607735, ""2"": 0.8}",(A) Do squash plants grow larger if the seeds are planted in small pots or in large pots?,664
5639,language science,Pronouns,writing-strategies,openai/gpt-3.5-turbo,0,0,"When Megan ran into Carly at the post office, she smiled and said hello.",0,"When Megan ran into Carly at the post office, she smiled and said hello.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.941,"{""0"": 0.9411764705882353, ""1"": 0.5921052631578947}","Option A: When Megan ran into Carly at the post office, she smiled and said hello.",732
5651,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,2,11 cups,1,11 gallons,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.833,"{""0"": 0.4827586206896552, ""1"": 0.8333333333333334, ""2"": 0.38095238095238093}",(B) 11 gallons,643
5664,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,0,345 milliliters,0,345 milliliters,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.8823529411764706, ""1"": 0.6896551724137931}",(A) 345 milliliters,713
5671,language science,"Sentences, fragments, and run-ons",writing-strategies,openai/gpt-3.5-turbo,0,0,yes,1,no,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.500,"{""0"": 0.0, ""1"": 0.5}",(B) no,460
5683,language science,Rhyming,phonological-awareness,openai/gpt-3.5-turbo,0,1,tune,1,tune,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.16666666666666666, ""1"": 0.6666666666666666, ""2"": 0.0}",(B) tune,469
5710,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,0,10 fluid ounces,0,10 fluid ounces,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.8823529411764706, ""1"": 0.4827586206896552, ""2"": 0.38461538461538464}",(A) 10 fluid ounces,562
5711,language science,"Sentences, fragments, and run-ons",grammar,openai/gpt-3.5-turbo,0,1,"Susan finished her book, but she got two more from the library.",1,"Susan finished her book, but she got two more from the library.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.969,"{""0"": 0.22033898305084745, ""1"": 0.9692307692307692}","(B) Susan finished her book, but she got two more from the library.",590
5720,language science,"Audience, purpose, and tone",writing-strategies,openai/gpt-3.5-turbo,0,1,"Thank you for confirming your appointment. We'll see you on Monday, January 17, at 10 A.M.",1,"Thank you for confirming your appointment. We'll see you on Monday, January 17, at 10 A.M.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.861,"{""0"": 0.5465116279069767, ""1"": 0.861244019138756}","Option (B) ""Thank you for confirming your appointment. We'll see you on Monday, January 17, at 10 A.M."" is more formal.",949
5722,language science,Pronouns,writing-strategies,openai/gpt-3.5-turbo,0,0,Amy asked Annie to make a flourless chocolate cake for their book club meeting because she has a gluten allergy.,0,Amy asked Annie to make a flourless chocolate cake for their book club meeting because she has a gluten allergy.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.632,"{""0"": 0.6322188449848024, ""1"": 0.48484848484848486}","Option A: ""Amy asked Annie to make a flourless chocolate cake for their book club meeting because she has a gluten allergy."" 

The pronoun ""she"" in this sentence has a vague reference, as it is unclear whether it refers to Amy or Annie.",905
5724,natural science,Classification,biology,openai/gpt-3.5-turbo,0,1,orb weaver,1,orb weaver,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.833,"{""0"": 0.11764705882352941, ""1"": 0.8333333333333334}",(B) orb weaver,512
5726,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,1,brown fur,0,ff,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.500,"{""0"": 0.5, ""1"": 0.26666666666666666}",(A) ff,562
5734,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,1,no,0,yes,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.600,"{""0"": 0.6, ""1"": 0.0}",(A) yes,473
5747,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,1,Christine thinks the storm will cause major flooding.,1,Christine thinks the storm will cause major flooding.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.390,"{""0"": 0.1984732824427481, ""1"": 0.3897058823529412}","(B) Christine thinks the storm will cause major flooding. 

The allusion to Noah's ark suggests that Christine believes the storm will cause significant flooding, similar to the biblical story of Noah and the great flood.",807
5755,social science,Social studies skills,civics,openai/gpt-3.5-turbo,0,0,The United States government can collect taxes.,0,The United States government can collect taxes.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.959,"{""0"": 0.9591836734693877, ""1"": 0.23376623376623376}",(A) The United States government can collect taxes.,935
5761,language science,Verb tense,verbs,openai/gpt-3.5-turbo,0,1,future tense,1,future tense,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.857,"{""0"": 0.5517241379310345, ""1"": 0.8571428571428571, ""2"": 0.5384615384615384}",(B) future tense,470
5789,natural science,Rocks and minerals,earth-science,openai/gpt-3.5-turbo,0,2,A skull is not a pure substance. It is formed in nature.,2,A skull is not a pure substance. It is formed in nature.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.518,"{""0"": 0.35, ""1"": 0.18666666666666668, ""2"": 0.5176470588235295}",(C) A skull is not a mineral.,520
5808,language science,Categories,vocabulary,openai/gpt-3.5-turbo,0,3,write,3,write,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.714,"{""0"": 0.3076923076923077, ""1"": 0.0, ""2"": 0.11764705882352941, ""3"": 0.7142857142857143}",(D) write,643
5830,natural science,Classification,biology,openai/gpt-3.5-turbo,0,1,spruce tree,1,spruce tree,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.38461538461538464, ""1"": 0.8461538461538461}",(B) spruce tree,548
5840,natural science,Thermal energy,physics,openai/gpt-3.5-turbo,0,0,the hotter bath towel,0,the hotter bath towel,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.913,"{""0"": 0.9130434782608695, ""1"": 0.782608695652174}",(A) the hotter bath towel,546
5845,language science,"Sentences, fragments, and run-ons",punctuation,openai/gpt-3.5-turbo,0,1,declarative,1,declarative,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.46153846153846156, ""1"": 0.8461538461538461, ""2"": 0.5}",(B) declarative,560
5859,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,0,euphemism,0,euphemism,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.8181818181818182, ""1"": 0.18181818181818182}",(A) euphemism,511
5871,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,1,150 milliliters,1,150 milliliters,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.6896551724137931, ""1"": 0.8823529411764706}",(B) 150 milliliters,502
5876,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,0,35 millimeters,0,35 millimeters,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.875,"{""0"": 0.875, ""1"": 0.625, ""2"": 0.6666666666666666}",(A) 35 millimeters,514
5880,social science,Cultural celebrations,culture,openai/gpt-3.5-turbo,0,2,the beginning of spring,2,the beginning of spring,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.920,"{""0"": 0.6440677966101694, ""1"": 0.45454545454545453, ""2"": 0.92, ""3"": 0.11764705882352941}",(C) the beginning of spring,890
5881,language science,Formatting,capitalization,openai/gpt-3.5-turbo,0,1,Bad Kitty for President,0,bad kitty for President,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.920,"{""0"": 0.92, ""1"": 0.92}",(B) Bad Kitty for President,530
5889,natural science,Classification,biology,openai/gpt-3.5-turbo,0,3,hedge maze,3,hedge maze,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.833,"{""0"": 0.1, ""1"": 0.3076923076923077, ""2"": 0.19047619047619047, ""3"": 0.8333333333333334}",(D) hedge maze,812
5893,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,0,pun,0,pun,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.600,"{""0"": 0.6, ""1"": 0.21052631578947367}",(A) pun,460
5900,language science,Author's purpose and tone,writing-strategies,openai/gpt-3.5-turbo,0,0,Ms. Meyer has several important proposals to discuss at the next city council meeting.,0,Ms. Meyer has several important proposals to discuss at the next city council meeting.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.977,"{""0"": 0.9772727272727273, ""1"": 0.6292134831460674}",(A) Ms. Meyer has several important proposals to discuss at the next city council meeting.,657
5901,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,0,yes,0,yes,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.038,"{""0"": 0.0379746835443038, ""1"": 0.025477707006369428}","(A) yes

Explanation: The word ""shower"" falls alphabetically between ""seven"" and ""strange,"" so it would be found on a dictionary page with these guide words.",947
5903,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,1,no,0,yes,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.042,"{""0"": 0.041666666666666664, ""1"": 0.013986013986013986}","(A) yes

The word ""scooter"" falls alphabetically between ""shop"" and ""swept,"" so it would be found on a dictionary page with these guide words.",772
5919,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,0,a movie,0,a movie,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.064,"{""0"": 0.0639269406392694, ""1"": 0.027522935779816515}","(A) a movie

Explanation: The phrase ""We're not in Kansas anymore"" is a famous line from the movie ""The Wizard of Oz."" It is often used to indicate that someone is in a completely different or unfamiliar situation.",832
