qid,subject,category,topic,model,shots,gold_index,gold_text,pred_index,pred_text,correct,notes,scores_json,raw_output,request_time_ms
5018,natural science,Magnets,physics,openai/gpt-3.5-turbo,0,0,The magnitude of the magnetic force is the same in both pairs.,1,The magnitude of the magnetic force is greater in Pair 2.,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.966,"{""0"": 0.8292682926829268, ""1"": 0.9661016949152542, ""2"": 0.9491525423728814}",(B) The magnitude of the magnetic force is greater in Pair 2.,1082
5025,natural science,Engineering practices,science-and-engineering-practices,openai/gpt-3.5-turbo,0,1,whether she added enough nutrients to help the bacteria produce 20% more insulin,0,whether producing more insulin would help the bacteria grow faster,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.971,"{""0"": 0.9705882352941176, ""1"": 0.48, ""2"": 0.3870967741935484}",(A) whether producing more insulin would help the bacteria grow faster,700
5044,social science,State capitals,geography,openai/gpt-3.5-turbo,0,1,Denver,1,Denver,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.750,"{""0"": 0.47058823529411764, ""1"": 0.75, ""2"": 0.13333333333333333, ""3"": 0.11764705882352941}",(B) Denver,528
5049,natural science,"Velocity, acceleration, and forces",physics,openai/gpt-3.5-turbo,0,1,The magnitude of the magnetic force is greater in Pair 2.,1,The magnitude of the magnetic force is greater in Pair 2.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.966,"{""0"": 0.8292682926829268, ""1"": 0.9661016949152542, ""2"": 0.9491525423728814}",(B) The magnitude of the magnetic force is greater in Pair 2.,548
5052,natural science,Materials,physics,openai/gpt-3.5-turbo,0,2,slippery,1,hard,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.125, ""1"": 0.6666666666666666, ""2"": 0.125}",(B) hard,507
5080,social science,Oceania: geography,geography,openai/gpt-3.5-turbo,0,3,Fiji,3,Fiji,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.6666666666666666}",(D) Fiji,766
5090,social science,Maps,geography,openai/gpt-3.5-turbo,0,1,Africa,1,Africa,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.750,"{""0"": 0.5217391304347826, ""1"": 0.75, ""2"": 0.125}",(B) Africa,531
5119,social science,State capitals,geography,openai/gpt-3.5-turbo,0,1,Des Moines,1,Des Moines,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.833,"{""0"": 0.32, ""1"": 0.8333333333333334, ""2"": 0.19047619047619047, ""3"": 0.14285714285714285}",(B) Des Moines,729
5144,natural science,Classification,biology,openai/gpt-3.5-turbo,0,0,clownfish,0,clownfish,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.8181818181818182, ""1"": 0.14285714285714285}",(A) clownfish,755
5146,natural science,Ecological interactions,biology,openai/gpt-3.5-turbo,0,1,short-tailed weasel,0,mushroom,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.8, ""1"": 0.1935483870967742}",(A) mushroom,780
5175,social science,States,geography,openai/gpt-3.5-turbo,0,0,Alabama,2,Mississippi,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.09090909090909091, ""1"": 0.1, ""2"": 0.8461538461538461, ""3"": 0.17391304347826086}",(C) Mississippi,446
5180,natural science,Materials,physics,openai/gpt-3.5-turbo,0,0,bumpy,1,sweet,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.714,"{""0"": 0.14285714285714285, ""1"": 0.7142857142857143}",(B) sweet,455
5185,natural science,Rocks and minerals,earth-science,openai/gpt-3.5-turbo,0,0,no,0,no,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.500,"{""0"": 0.5, ""1"": 0.0}",(A) no,766
5189,natural science,Classification and scientific names,biology,openai/gpt-3.5-turbo,0,1,goldfish,1,goldfish,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.13793103448275862, ""1"": 0.8}",(B) goldfish,881
5203,social science,English colonies in North America,us-history,openai/gpt-3.5-turbo,0,2,New Hampshire,0,Massachusetts,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.867,"{""0"": 0.8666666666666667, ""1"": 0.06896551724137931, ""2"": 0.3333333333333333, ""3"": 0.16666666666666666}",(A) Massachusetts,478
5210,natural science,Classification,biology,openai/gpt-3.5-turbo,0,1,human,1,human,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.714,"{""0"": 0.08333333333333333, ""1"": 0.7142857142857143}",(B) human,519
5211,social science,The Americas: geography,geography,openai/gpt-3.5-turbo,0,0,Trinidad and Tobago,0,Trinidad and Tobago,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.905,"{""0"": 0.9047619047619048, ""1"": 0.29411764705882354, ""2"": 0.25806451612903225, ""3"": 0.35555555555555557}",(A) Trinidad and Tobago,908
5223,natural science,Materials,physics,openai/gpt-3.5-turbo,0,0,rough,0,rough,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.476,"{""0"": 0.47619047619047616, ""1"": 0.3333333333333333}",Option: (A) rough,568
5238,natural science,Engineering practices,science-and-engineering-practices,openai/gpt-3.5-turbo,0,2,if adding the blade guards made the drone fly poorly,2,if adding the blade guards made the drone fly poorly,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.832,"{""0"": 0.4, ""1"": 0.4297520661157025, ""2"": 0.832}",The test could show if adding the blade guards made the drone fly poorly.,810
5258,social science,State capitals,geography,openai/gpt-3.5-turbo,0,0,Cheyenne,0,Cheyenne,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.8, ""1"": 0.21052631578947367, ""2"": 0.3, ""3"": 0.3333333333333333}",(A) Cheyenne,464
5272,natural science,Engineering practices,science-and-engineering-practices,openai/gpt-3.5-turbo,0,2,whether she added enough nutrients to help the bacteria produce 20% more insulin,0,whether producing more insulin would help the bacteria grow faster,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.729,"{""0"": 0.7292817679558011, ""1"": 0.4, ""2"": 0.4}",The test could show whether producing more insulin would help the bacteria grow faster. Option (A) is the correct answer.,697
5298,language science,Persuasive strategies,writing-strategies,openai/gpt-3.5-turbo,0,2,logos (reason),0,pathos (emotion),N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.889,"{""0"": 0.8888888888888888, ""1"": 0.43243243243243246, ""2"": 0.47058823529411764}",(A) pathos (emotion),522
5306,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,2,0:4,3,1:3,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.016,"{""0"": 0.010869565217391304, ""1"": 0.005434782608695652, ""2"": 0.005434782608695652, ""3"": 0.016304347826086956, ""4"": 0.005434782608695652}","The most likely ratio of offspring with yellow pods to offspring with green pods is 1:3 (D). This is because the allele for yellow pods (d) is recessive to the allele for green pods (D), so the offspring will only have yellow pods if they inherit two copies of the recessive allele (dd). This is less likely to occur compared to inheriting at least one dominant allele (D).",1412
5308,social science,State capitals,geography,openai/gpt-3.5-turbo,0,3,Concord,3,Concord,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.778,"{""0"": 0.16, ""1"": 0.1111111111111111, ""2"": 0.11764705882352941, ""3"": 0.7777777777777778}",(D) Concord,438
5311,natural science,Materials,physics,openai/gpt-3.5-turbo,0,1,soft,2,shiny,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.714,"{""0"": 0.15384615384615385, ""1"": 0.15384615384615385, ""2"": 0.7142857142857143}",(C) shiny,597
5316,natural science,"Velocity, acceleration, and forces",physics,openai/gpt-3.5-turbo,0,0,The magnitude of the magnetic force is smaller in Pair 2.,0,The magnitude of the magnetic force is smaller in Pair 2.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.966,"{""0"": 0.9661016949152542, ""1"": 0.8292682926829268, ""2"": 0.9491525423728814}",(A) The magnitude of the magnetic force is smaller in Pair 2.,672
5335,natural science,Engineering practices,science-and-engineering-practices,openai/gpt-3.5-turbo,0,2,whether the new turbine could produce 10% more electricity,2,whether the new turbine could produce 10% more electricity,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.967,"{""0"": 0.5714285714285714, ""1"": 0.5306122448979592, ""2"": 0.9666666666666667}",(C) whether the new turbine could produce 10% more electricity,568
5352,natural science,Solutions,chemistry,openai/gpt-3.5-turbo,0,1,Solution A,0,Solution B,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.833,"{""0"": 0.8333333333333334, ""1"": 0.75, ""2"": 0.21428571428571427}",(A) Solution B,517
5389,social science,States,geography,openai/gpt-3.5-turbo,0,3,New Jersey,2,Rhode Island,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.857,"{""0"": 0.35714285714285715, ""1"": 0.2608695652173913, ""2"": 0.8571428571428571, ""3"": 0.23076923076923078}",(C) Rhode Island,494
5400,natural science,Materials,physics,openai/gpt-3.5-turbo,0,0,wood,0,wood,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.6666666666666666, ""1"": 0.0}",(A) wood,442
5408,natural science,Adaptations,biology,openai/gpt-3.5-turbo,0,0,caribou,0,caribou,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.778,"{""0"": 0.7777777777777778, ""1"": 0.25}",(A) caribou,513
5415,natural science,Fossils,earth-science,openai/gpt-3.5-turbo,0,1,fern,1,fern,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.19047619047619047, ""1"": 0.6666666666666666}",(B) fern,450
5421,natural science,Force and motion,physics,openai/gpt-3.5-turbo,0,0,toward her hand,0,toward her hand,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.8823529411764706, ""1"": 0.7027027027027027}",(A) toward her hand,535
5441,natural science,Designing experiments,science-and-engineering-practices,openai/gpt-3.5-turbo,0,1,Do steel nails take fewer days to rust in water compared to vinegar?,1,Do steel nails take fewer days to rust in water compared to vinegar?,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.723,"{""0"": 0.4642857142857143, ""1"": 0.723404255319149}",The question that Zach's experiment can best answer is: (B) Do steel nails take fewer days to rust in water compared to vinegar?,808
5447,social science,Physical Geography,geography,openai/gpt-3.5-turbo,0,1,the Atlantic Ocean,3,the Southern Ocean,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.900,"{""0"": 0.5789473684210527, ""1"": 0.6, ""2"": 0.5789473684210527, ""3"": 0.9}",(D) the Southern Ocean,563
5456,natural science,Force and motion,physics,openai/gpt-3.5-turbo,0,0,toward the center of Earth,0,toward the center of Earth,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.929,"{""0"": 0.9285714285714286, ""1"": 0.8135593220338984}",(A) toward the center of Earth,527
5471,natural science,Classification,biology,openai/gpt-3.5-turbo,0,0,golden frog,0,golden frog,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.8461538461538461, ""1"": 0.2222222222222222}",(A) golden frog,547
5474,natural science,Materials,physics,openai/gpt-3.5-turbo,0,1,soft,1,soft,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.0, ""1"": 0.6666666666666666}",(B) soft,798
5476,natural science,Materials,physics,openai/gpt-3.5-turbo,0,0,blue,0,blue,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.6666666666666666, ""1"": 0.0}",(A) blue,477
5490,social science,The Americas: geography,geography,openai/gpt-3.5-turbo,0,0,Grenada,3,Saint Vincent and the Grenadines,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.941,"{""0"": 0.27906976744186046, ""1"": 0.4, ""2"": 0.36363636363636365, ""3"": 0.9411764705882353}",(D) Saint Vincent and the Grenadines,711
5499,social science,Oceania: geography,geography,openai/gpt-3.5-turbo,0,2,the Federated States of Micronesia,0,the Marshall Islands,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.909,"{""0"": 0.9090909090909091, ""1"": 0.25, ""2"": 0.20689655172413793, ""3"": 0.20689655172413793}",(A) the Marshall Islands,510
5507,social science,Basic economic principles,economics,openai/gpt-3.5-turbo,0,3,Monica can trade her tomatoes for Diana's broccoli.,1,Diana can trade her almonds for Monica's tomatoes.,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.962,"{""0"": 0.5, ""1"": 0.9615384615384616, ""2"": 0.7692307692307693, ""3"": 0.49523809523809526}",(B) Diana can trade her almonds for Monica's tomatoes.,617
5511,natural science,Adaptations,biology,openai/gpt-3.5-turbo,0,0,bat ray,0,bat ray,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.778,"{""0"": 0.7777777777777778, ""1"": 0.07142857142857142}",(A) bat ray,469
5522,social science,Basic economic principles,economics,openai/gpt-3.5-turbo,0,2,Diana can trade her tomatoes for Gabby's broccoli.,2,Diana can trade her tomatoes for Gabby's broccoli.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.962,"{""0"": 0.4854368932038835, ""1"": 0.8269230769230769, ""2"": 0.9615384615384616, ""3"": 0.4854368932038835}",(C) Diana can trade her tomatoes for Gabby's broccoli.,737
5548,natural science,Engineering practices,science-and-engineering-practices,openai/gpt-3.5-turbo,0,2,which design would have the greatest distance between the concert area and the road,2,which design would have the greatest distance between the concert area and the road,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.976,"{""0"": 0.7142857142857143, ""1"": 0.16883116883116883, ""2"": 0.9764705882352941}",(C) which design would have the greatest distance between the concert area and the road,637
5559,natural science,Magnets,physics,openai/gpt-3.5-turbo,0,2,The magnetic force is weaker in Pair 1.,0,The strength of the magnetic force is the same in both pairs.,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.968,"{""0"": 0.9682539682539683, ""1"": 0.6538461538461539, ""2"": 0.6538461538461539}",(A) The strength of the magnetic force is the same in both pairs.,574
5573,social science,Cities,geography,openai/gpt-3.5-turbo,0,0,San Antonio,2,San Francisco,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.867,"{""0"": 0.5714285714285714, ""1"": 0.25, ""2"": 0.8666666666666667, ""3"": 0.26666666666666666}",(C) San Francisco,795
5606,natural science,Materials,physics,openai/gpt-3.5-turbo,0,0,rough,1,stretchy,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.23529411764705882, ""1"": 0.8}",(B) stretchy,462
